object_id,text,text_type,label,ai_model
sosmed_5a07f22f,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_5a07f22f],social_media_comment,1,Gemini
sosmed_05f5a909,"Pak presiden perkataan anda kontradiktif sekali! satu sisi kamu menolak untuk diusulkan tahun 2029 karena baru 100 hari kerja, disisi lain kamu mengajak kim plus untuk berkoalisi permanen! 🤔 Sehat pak Semoga cepat membaiklah pak!.",social_media_comment,0,human
sosmed_05f5a909,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_05f5a909],social_media_comment,1,ChatGPT
sosmed_05f5a909,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_05f5a909],social_media_comment,1,Claude
sosmed_05f5a909,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_05f5a909],social_media_comment,1,Gemini
sosmed_8555634c,"Turun sekarang saja pak prabowojd presiden,100 hari kerja sdh gagal.rakyat tertipu dgn omon omon dan kabinet korupsi",social_media_comment,0,human
sosmed_8555634c,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_8555634c],social_media_comment,1,ChatGPT
sosmed_8555634c,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_8555634c],social_media_comment,1,Claude
sosmed_8555634c,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_8555634c],social_media_comment,1,Gemini
sosmed_0bc55d6b,Kita coba lihat bagaimana BI dan team ekonomi bekerja mengatasi ini,social_media_comment,0,human
sosmed_0bc55d6b,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_0bc55d6b],social_media_comment,1,ChatGPT
sosmed_0bc55d6b,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_0bc55d6b],social_media_comment,1,Claude
sosmed_0bc55d6b,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_0bc55d6b],social_media_comment,1,Gemini
sosmed_590d933c,"Pemerintah (terutama presiden) butuh suara rakyat klo lagi pemilu aja, coba sekarang, dengerin sekali aja gamau. DASAR PRESIDEN GOBLOKK PEMERINTAHAN TOLOL PLS BUBAR NEGARA INI BUBAR AJA KLO UDAH RUSAK SEMUANYA",social_media_comment,0,human
sosmed_590d933c,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_590d933c],social_media_comment,1,ChatGPT
sosmed_590d933c,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_590d933c],social_media_comment,1,Claude
sosmed_590d933c,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_590d933c],social_media_comment,1,Gemini
sosmed_062465c4,Hukum harus memberikan keadilan,social_media_comment,0,human
sosmed_062465c4,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_062465c4],social_media_comment,1,ChatGPT
sosmed_062465c4,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_062465c4],social_media_comment,1,Claude
sosmed_062465c4,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_062465c4],social_media_comment,1,Gemini
sosmed_725808f4,"Kita sepakat soal Palestina, senada dengan kebijakan pemerintahan SBY selama 10 tahun berhasil mengawal dukungan penuh terhadap kemerdekaan Palestina. 👍 Jujurly, pasca reformasi belum pernah ada pemerintahan sesukses kepemimpinan SBY.",social_media_comment,0,human
sosmed_725808f4,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_725808f4],social_media_comment,1,ChatGPT
sosmed_725808f4,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_725808f4],social_media_comment,1,Claude
sosmed_725808f4,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_725808f4],social_media_comment,1,Gemini
sosmed_25e4bfec,"Saya hanya berharap agar Ketua KADIN yang ditugasi Prabowo untuk bernegosiasi akan tidak mengalah untuk menjual bahan mentah ke Amerika. Proses bahan mentah hrs dilakukan di dalam negeri, sehingga nilai tambah SDA harus dinikmati oleh bangsa Indonesia, bukan oleh bangsa Amerika",social_media_comment,0,human
sosmed_25e4bfec,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_25e4bfec],social_media_comment,1,ChatGPT
sosmed_25e4bfec,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_25e4bfec],social_media_comment,1,Claude
sosmed_25e4bfec,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_25e4bfec],social_media_comment,1,Gemini
sosmed_a6786557,"SELAGI PUNYA PRESIDEN DI REMOTE SUSAH ADA KEMAJUAN, KERJA BARU 100 HARI BLM ADA TANDA TANDA EKONOMI MEMBAIKMALAH MINTA JADI PREDIDEN 2029. 🤦🤦",social_media_comment,0,human
sosmed_a6786557,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_a6786557],social_media_comment,1,ChatGPT
sosmed_a6786557,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_a6786557],social_media_comment,1,Claude
sosmed_a6786557,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_a6786557],social_media_comment,1,Gemini
sosmed_d75f1c4d,Apakah menteri perdagangan tidak tau? Atsu pura² tdk hingga menteri pertsnisn yg turun tangan menyidak. Ini perlu atensi psk presiden utk mempertimbangkan menteri perdagangan. Dan tentu ini sdh berlangsung lama. Ayo bongkar...!!!,social_media_comment,0,human
sosmed_d75f1c4d,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_d75f1c4d],social_media_comment,1,ChatGPT
sosmed_d75f1c4d,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_d75f1c4d],social_media_comment,1,Claude
sosmed_d75f1c4d,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_d75f1c4d],social_media_comment,1,Gemini
sosmed_e947d304,"Menurut Wakil Direktur Jenderal pada Pusat Pemerintahan Digital, Kementerian Teknologi dan Komunikasi Republik Demokratik Rakyat aplikasi Gov-X diluncurkan untuk mengintegrasikan sehingga tidak lagi terfragmentasi. 📱 Baca lebih:",social_media_comment,0,human
sosmed_e947d304,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_e947d304],social_media_comment,1,ChatGPT
sosmed_e947d304,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_e947d304],social_media_comment,1,Claude
sosmed_e947d304,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_e947d304],social_media_comment,1,Gemini
sosmed_d8422253,"Kini ada solusi ampuh untuk hunian rawan banjir, Program 3 Juta Rumah Prabowo",social_media_comment,0,human
sosmed_d8422253,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_d8422253],social_media_comment,1,ChatGPT
sosmed_d8422253,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_d8422253],social_media_comment,1,Claude
sosmed_d8422253,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_d8422253],social_media_comment,1,Gemini
sosmed_2d828a52,"Presiden Prabowo Datang Ke Desa Buni Bakti Babelan tinjau Warga Terdampak Banjir, Masyarakat Sangat Terharu Dengan Kedatangan Presiden RI",social_media_comment,0,human
sosmed_2d828a52,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_2d828a52],social_media_comment,1,ChatGPT
sosmed_2d828a52,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_2d828a52],social_media_comment,1,Claude
sosmed_2d828a52,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_2d828a52],social_media_comment,1,Gemini
sosmed_e6372941,Presiden Prabowo Subianto mengajak para pengusaha nasional untuk membuka lebih banyak lapangan pekerjaan bagi masyarakat dan membantu mengentaskan kemiskinan di Indonesia.,social_media_comment,0,human
sosmed_e6372941,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_e6372941],social_media_comment,1,ChatGPT
sosmed_e6372941,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_e6372941],social_media_comment,1,Claude
sosmed_e6372941,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_e6372941],social_media_comment,1,Gemini
sosmed_5258c023,"Pak terhormat. Perang tarif gak ada hubungannya sama berdikari-berdikarian. China, AS, Jepang aja masih impor kok. Iiiiih bapak apa gak diajarin sama menterinya soal ekonomi internasional? gemes banget dah. Cth: kedelai kita dari AS bukan karena kita g bisa nanem pak 😭",social_media_comment,0,human
sosmed_5258c023,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_5258c023],social_media_comment,1,ChatGPT
sosmed_5258c023,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_5258c023],social_media_comment,1,Claude
sosmed_5258c023,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_5258c023],social_media_comment,1,Gemini
sosmed_73494bc0,"Kabinetnya gemuk , buat nampung buzer dan pendukungnya. Apa hasil dari kabinet dan utusan2 itu 100 hari? Ndak ada🤣🤣🤣",social_media_comment,0,human
sosmed_73494bc0,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_73494bc0],social_media_comment,1,ChatGPT
sosmed_73494bc0,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_73494bc0],social_media_comment,1,Claude
sosmed_73494bc0,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_73494bc0],social_media_comment,1,Gemini
sosmed_07c9839a,Sebagai aparatur negara bekerja bukan atas nama pribadi tapi atas nama negara ! Keberhasilan kami keberhasilan warga negara bukan hanya kepala negara itulah kekeliruan selama inih. Mereka menganggap kepala pemerintahan sebagai orang dapat menyelesaikan semua masalah kenegaraan.,social_media_comment,0,human
sosmed_07c9839a,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_07c9839a],social_media_comment,1,ChatGPT
sosmed_07c9839a,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_07c9839a],social_media_comment,1,Claude
sosmed_07c9839a,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_07c9839a],social_media_comment,1,Gemini
sosmed_1499cdd6,"Survei 100 Hari Kerja Kabinet Merah Putih, Publik Nilai Mendes PDT Sukses Bangun Desa.",social_media_comment,0,human
sosmed_1499cdd6,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_1499cdd6],social_media_comment,1,ChatGPT
sosmed_1499cdd6,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_1499cdd6],social_media_comment,1,Claude
sosmed_1499cdd6,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_1499cdd6],social_media_comment,1,Gemini
sosmed_3827985d,100 hari pertama Kabinet Merah Putih telah berjalan. Sejumlah kebijakan strategis demi mewujudkan Asta Cita telah ditetapkan.,social_media_comment,0,human
sosmed_3827985d,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_3827985d],social_media_comment,1,ChatGPT
sosmed_3827985d,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_3827985d],social_media_comment,1,Claude
sosmed_3827985d,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_3827985d],social_media_comment,1,Gemini
sosmed_3a881d01,Pak negeri ini bahkan sampai diliput oleh media luar. Apakah bapak tidak khawatir dg pandangan negara lain terhadap negeri ini khususnya kepemimpinan Bapak?,social_media_comment,0,human
sosmed_3a881d01,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_3a881d01],social_media_comment,1,ChatGPT
sosmed_3a881d01,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_3a881d01],social_media_comment,1,Claude
sosmed_3a881d01,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_3a881d01],social_media_comment,1,Gemini
sosmed_e0edfa84,Strategi ekonomi Prabowo: gandeng lebih banyak mitra dagang dan fokus pada hilirisasi SDA serta konsumsi domestik,social_media_comment,0,human
sosmed_e0edfa84,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_e0edfa84],social_media_comment,1,ChatGPT
sosmed_e0edfa84,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_e0edfa84],social_media_comment,1,Claude
sosmed_e0edfa84,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_e0edfa84],social_media_comment,1,Gemini
sosmed_1788db0b,"Dituker makan siang gratis kayaknya, karena program MBG sangat superior",social_media_comment,0,human
sosmed_1788db0b,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_1788db0b],social_media_comment,1,ChatGPT
sosmed_1788db0b,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_1788db0b],social_media_comment,1,Claude
sosmed_1788db0b,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_1788db0b],social_media_comment,1,Gemini
sosmed_f8c7a625,"Aparat hukum seharusnya bertindak, tak harus Presiden instruksi kan bro karena itu kewajibannya",social_media_comment,0,human
sosmed_f8c7a625,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_f8c7a625],social_media_comment,1,ChatGPT
sosmed_f8c7a625,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_f8c7a625],social_media_comment,1,Claude
sosmed_f8c7a625,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_f8c7a625],social_media_comment,1,Gemini
sosmed_4d15bf11,"Prabowo buat gebrakan ekonomi, optimalkan mitra dagang dan SDA untuk perkuat konsumsi lokal hadapi tantangan",social_media_comment,0,human
sosmed_4d15bf11,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_4d15bf11],social_media_comment,1,ChatGPT
sosmed_4d15bf11,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_4d15bf11],social_media_comment,1,Claude
sosmed_4d15bf11,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_4d15bf11],social_media_comment,1,Gemini
sosmed_31055372,"- Halo Genap 100 hari kerja Menteri ATR/Kepala BPN, Nusron Wahid bersama Wakil Menteri ATR/Wakil Kepala BPN, Ossy Dermawan setelah dilantik dalam Kabinet Merah Putih oleh Presiden Prabowo Subianto.",social_media_comment,0,human
sosmed_31055372,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_31055372],social_media_comment,1,ChatGPT
sosmed_31055372,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_31055372],social_media_comment,1,Claude
sosmed_31055372,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_31055372],social_media_comment,1,Gemini
sosmed_ef82ca14,POLISI APA SEDANG BAIK BAIK SJ? KLU RAKYAT GA PERCAYA HUKUM GA PERCAYA PEMERINTAH SUSAH CARI MAKAN BISA CHAOS HUKUM RIMBA,social_media_comment,0,human
sosmed_ef82ca14,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_ef82ca14],social_media_comment,1,ChatGPT
sosmed_ef82ca14,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_ef82ca14],social_media_comment,1,Claude
sosmed_ef82ca14,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_ef82ca14],social_media_comment,1,Gemini
sosmed_3a52a4c5,"Gebrakan ekonomi baru Prabowo: fokus pada perluasan mitra dagang, hilirisasi SDA, dan konsumsi domestik",social_media_comment,0,human
sosmed_3a52a4c5,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_3a52a4c5],social_media_comment,1,ChatGPT
sosmed_3a52a4c5,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_3a52a4c5],social_media_comment,1,Claude
sosmed_3a52a4c5,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_3a52a4c5],social_media_comment,1,Gemini
sosmed_3bb5120d,"Beginikah cerminan pemerintahan RI menanggapi aksi teror atas kebebasan pers ? kepala komunikasi presiden tak mampu mengkomukasikan atas apa yg terjadi atas warganya Boleh ku bertanya, masihkah dikepala ada isi otaknya ??",social_media_comment,0,human
sosmed_3bb5120d,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_3bb5120d],social_media_comment,1,ChatGPT
sosmed_3bb5120d,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_3bb5120d],social_media_comment,1,Claude
sosmed_3bb5120d,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_3bb5120d],social_media_comment,1,Gemini
sosmed_25c731b9,"Sebelum terbunuh, Munir mengkritik keras kebijakan Darurat Militer yg diterapkan di Aceh oleh Presiden Megawati yg saat itu berkuasa.",social_media_comment,0,human
sosmed_25c731b9,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_25c731b9],social_media_comment,1,ChatGPT
sosmed_25c731b9,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_25c731b9],social_media_comment,1,Claude
sosmed_25c731b9,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_25c731b9],social_media_comment,1,Gemini
sosmed_4ebc3e94,"Seorang presiden disetiap pidato isinya kalau gak bikin janji macam kampanye, ya curhat, kalau gak curhat ya teriakin ""hidup Jokowi"" yang diiringi sorak Sorai penonton. Salah ? Tidak, justru inilah sosok pemimpin yang di banggakan oleh rakyat. Ndasmu!",social_media_comment,0,human
sosmed_4ebc3e94,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_4ebc3e94],social_media_comment,1,ChatGPT
sosmed_4ebc3e94,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_4ebc3e94],social_media_comment,1,Claude
sosmed_4ebc3e94,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_4ebc3e94],social_media_comment,1,Gemini
sosmed_a8ff1c1d,"Doesn’t matter for PrabS Dia sdh m’hamba Diraja Mul Orang yg sdh total support dia jd Ri1 Dg akal2i UU/pmilu/kpu/mk/bnsos &amp; PrabS + Pu2Pa2 naik Hidup Mul/kelg/circle [incl Buang jauh2 MALU/ADAB Sak karepmu, ini negara moyang klean!",social_media_comment,0,human
sosmed_a8ff1c1d,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_a8ff1c1d],social_media_comment,1,ChatGPT
sosmed_a8ff1c1d,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_a8ff1c1d],social_media_comment,1,Claude
sosmed_a8ff1c1d,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_a8ff1c1d],social_media_comment,1,Gemini
sosmed_20594e01,"Makanya instead of normalisasi “jual buku KW buat bertahan hidup”, how about “gimana supaya bisa bertahan hidup tanpa harus jual buku KW dan menyakiti banyak pihak”? Ya naikin taraf hidup. Berantas kemiskinan. Tapi kan lagi-lagi itu butuh campur tangan PEMERINTAH.",social_media_comment,0,human
sosmed_20594e01,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_20594e01],social_media_comment,1,ChatGPT
sosmed_20594e01,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_20594e01],social_media_comment,1,Claude
sosmed_20594e01,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_20594e01],social_media_comment,1,Gemini
sosmed_af0fc648,"Pemerintah terus bergerak maju—dari menjaga kestabilan ekonomi, menurunkan harga pangan, hingga mendorong pembangunan infrastruktur di berbagai daerah.",social_media_comment,0,human
sosmed_af0fc648,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_af0fc648],social_media_comment,1,ChatGPT
sosmed_af0fc648,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_af0fc648],social_media_comment,1,Claude
sosmed_af0fc648,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_af0fc648],social_media_comment,1,Gemini
sosmed_9f1a8463,RUU Perampasan Aset kuncinya ada di presiden Prabowo bukan yg lain. Sekarang koalisi KIM plus menguasai 84% kursi di DPR. Ketua umum partai dijadikan pembantunya sbg Menko/Menteri. Mau alasan apa lagi? Mau bilang PDIP yg menghalangi? Di voting aja mereka pasti keok kok.,social_media_comment,0,human
sosmed_9f1a8463,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_9f1a8463],social_media_comment,1,ChatGPT
sosmed_9f1a8463,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_9f1a8463],social_media_comment,1,Claude
sosmed_9f1a8463,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_9f1a8463],social_media_comment,1,Gemini
sosmed_33809252,"Melalui Perpres No. 12/2025, Presiden Prabowo tetapkan 77 proyek stranas. 29 mrp proyek baru &amp; 48 lainnya melanjutkan proyek pemerintah sebelumnya. Diantara 77 proyek stranas itu, ada program makan siang bergizi gratis, pengembangan food estate, &amp; pembangunan IKN. Demo ngga' ?",social_media_comment,0,human
sosmed_33809252,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_33809252],social_media_comment,1,ChatGPT
sosmed_33809252,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_33809252],social_media_comment,1,Claude
sosmed_33809252,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_33809252],social_media_comment,1,Gemini
sosmed_7f9fc331,"Dalam beberapa waktu terakhir, pernyataan para pejabat publik bahkan Presiden seolah tidak berempati kepada masyarakat dan kritik yang disampaikan. Para pejabat cenderung melakukan praktik yang bertentangan dengan prinsip demokrasi. Melalui pernyataan-pernyataannya, pemerintah dinilai tidak lagi mendengarkan kritik rakyat dan melindungi kebebebasan berbicara.",social_media_comment,0,human
